record_id|employee_id|record_date|hours_worked|overtime_hours|performance_score|attendance_status|bonus_amount|salary_paid
12046|1777|18-03-2019|165.0|7.9|3.1|Leave|1951.27|690152.9
12047|1467|10-Oct-2024|147.7|1.6|1.1|absent |0|564368.2
12048|1469|04-01-2024|143.6|17.0|2.6|absent |29195.13|612389.93
12049|1202|04/13/2018|173.7|22.0|3.6|Leave|34881.78|817175.88
12050|1165|14-Nov-2019|146.8|3.8|1.6|Present|0|630142.0
12051|1427|05/01/2023|165.7|10.1|1.5|present|0|553279.84
12052|1112|26-Feb-2021|148.6|3.7|1.6|Leave|42009.33|645317.37
12053|1127|2023-03-05|138.0|12.1|1.8|Remote|0|599904.8
12054|1330|21-Aug-2024|130.8|19.6|1.9|Remote|0|872013.33
12055|1595|2018-10-23|173.6|6.3|2.1|Present|0|772739.79
12056|1511|24/12/22|196.4|11.4|4.6|present|5256.34|
12057|1584|10/17/2023|177.0|17.9|3.7|Present|0|702676.38
12058|1301|2018-09-27|186.5|4.2|4.9|Present|0|375107.4
12059|1513|22-11-2017|181.8|13.3|1.2|present|0|327534.82
12060|1282|24-Oct-2024|200.0|8.5||absent |45945.65|608612.07
12061|1580|26-Jul-2023|142.2|5.6|1.2|Present|0|166884.47
12062|1678|19-01-2022|152.0|12.7|1.7|Present|0|831896.74
12063|1077|2022-04-09|152.8|2.6|3.8|Leave|0|836486.7
12064|1420|09/01/2016|140.3|18.3|4.1|present|0|829916.53
12065|1574|December 20, 2017|136.6|24.6|1.1|Present||384923.09
12066|1006|15/11/18|179.4|21.3|3.2|PRESENT|46773.66|649741.44
12067|1538|09-12-2023|121.3|20.2|3.2|Present|0|274375.78
12068|1398|26-Mar-2016|185.9|10.1|4.2|Absent|0|231006.29
12069|1750|2024-06-20|183.8|15.0|2.5|PRESENT|0|472793.26
12070|1510|October 03, 2023|195.9|4.1|2.4|absent |0|352501.65
12071|1494|09/04/2023|194.4|15.8|4.3|Present|0|
12072|1559|2021-08-02|198.6|18.3|3.9|Present|0|589865.52
12073|1019|10/23/2024|171.4|17.8|1.9|Present|0|838309.09
12074|1455|October 13, 2018|159.7|12.9|1.8|Leave|0|213033.87
12075|1108|2022-09-09|165.8|14.1|2.1|Remote|12856.62|359750.03
12076|1159|2020-09-09|161.8|16.9|1.6|Present|0|384387.05
12077|1483|2023-08-22|159.3|18.1|1.1|absent |15529.29|895494.02
12078|1243|08/16/2020|174.2|2.8|2.1|PRESENT|0|331755.67
12079|1617|25-Apr-2023|124.6|3.9|4.4|absent |22716.41|600843.58
12080|1062|16/02/20|134.5|12.7|4.1|PRESENT|0|814012.83
12081|1116|24-05-2023|122.7|17.5|3.2|Absent|0|331746.61
12082|1726|12-Sep-2022|135.7|21.6|3.1|Leave|0|488204.71
12083|1523|2020-05-05|120.2|6.6|4.1|Present|7489.34|878725.24
12084|1736|12/04/2019|185.7|7.5|1.7|Absent|0|377425.54
12085|1684|09/06/24|187.7|6.3|2.8|Leave|0|839284.39
12086|1626|2018-06-06|144.1|21.2|1.2|Leave|0|659701.12
12087|1434|December 24, 2017|133.4|21.5|2.4|absent |0|548439.98
12088|1567|01/07/21|153.9|5.5|4.5|absent |0|253290.25
12089|1186|2023-08-18|143.7|9.2|2.9|PRESENT|0|739061.47
12090|1228|07-Oct-2021||17.8|4.3|PRESENT|0|736376.12
12091|1274|22-10-2024|166.5|14.6|2.1|absent |0|
12092|1659|26-07-2022|162.6|13.9|4.7|Present|0|235371.19
12093|1580|January 11, 2018|150.6|15.0|4.9|absent |0|722657.86
12094|1435|17/03/23||4.3|3.5|PRESENT|0|901249.89
12095|1681|10-Feb-2021|149.9|5.5|4.0|Remote|23603.63|302080.71
12096|1270|2019-03-08|190.3|8.0|1.7|PRESENT|0|184891.72
12097|1591|2017-05-11|172.1|23.7|3.9|present|24958.81|383769.09
12098|1498|July 22, 2023|159.5|9.2|1.8|Leave|0|450817.76
12099|1770|06-Aug-2021|181.4|10.1|3.7|Present|0|547057.88
12100|1676|May 18, 2021|160.6|4.5|4.6|Present|0|235518.72
12101|1763|2022-04-14|123.0|24.7|2.5|PRESENT|0|822345.32
12102|1822|02/26/2023|170.7|14.8|1.0|absent |0|757633.93
12103|1177|08/08/2017|167.1|13.5|3.3|Remote|0|244204.0
12104|1733|2023-08-21|178.5|6.1|1.2|absent |0|171637.74
12105|1254|01-Mar-2023|125.5|1.6|4.4|PRESENT|0|752062.76
12106|1345|20-Oct-2019|139.2|11.4|3.2|Present|27203.66|873357.54
12107|1081|16-07-2019|196.0|12.3|2.1|Present|0|676660.02
12108|1110|01/10/2022|131.0|3.6|2.3|absent |25830.91|416423.64
12109|1409|10/13/2021|154.3|6.3|4.5|Present|0|879626.21
12110|1082|12/25/2020|124.8|19.6|2.7|Leave|0|445616.49
12111|1516|26-Jan-2022|172.6|22.7|2.2|absent |0|903015.69
12112|1662|28-Dec-2019|160.1|21.5|4.5|Present|0|683027.69
12113|1469|June 15, 2024|163.5|18.5|4.4|Present|0|923749.56
12114|1754|09-08-2020|155.1|14.6|4.1|Remote|0|369819.71
12115|1008|08-01-2021|158.4|6.6|3.9|Present|0|913052.54
12116|1124|08-03-2024|129.1|8.4||Present|0|593139.54
12117|1233|04/12/20||17.3|1.8|absent |49154.34|605737.6
12118|1233|22/02/18|128.1|1.3|2.7|Present|0|178524.41
12119|1487|18-05-2019|160.8||3.9|Present|0|640241.65
12120|1527|28-Jul-2019|196.7|14.1|3.1|Present|0|254063.36
12121|1687|July 11, 2022|125.8|21.7|1.7|Absent|0|511043.2
12122|1063|25/02/22|150.3|21.8||Remote|0|822048.73
12123|1516|October 13, 2021|128.3|14.5|3.8|Present|0|591243.96
12124|1583|08-08-2024|182.2|11.1||Absent|0|641430.74
12125|1322|06/24/2019|122.5|7.4|4.3|Present|0|855428.72
12126|1241|2018-08-18|146.8|21.3|1.6|Present|40642.85|196613.41
12127|1690|03/12/2021|145.9|8.7|2.0|present|38066.19|479353.67
12128|1309|2023-02-23|171.4|9.0|1.9|Present|29354.66|472277.85
12129|1556|2023-02-19|121.6|11.6|1.7|Present|0|206319.91
12130|1550|02/27/2021|183.1|5.6|4.9|Present|36104.19|356441.87
12131|1492|October 28, 2019|146.3|1.7|2.3|Present|0|857312.14
12132|1840|10/12/20|161.1|13.3|1.3|Present|0|671683.48
12133|1628|26-Apr-2024|168.6|20.5|4.0|Absent|12252.07|391901.6
12134|1750|October 02, 2024|166.7|18.8|1.3|Present|0|567650.41
12135|1171|19/11/18|-5.0|10.1|2.8|Present|43976.04|162522.28
12136|1239|16/09/19|124.9|12.8|4.9|present|0|540114.85
12137|1083|2019-09-07|137.8|21.0|1.7|Present|42319.13|229686.25
12138|1107|September 12, 2020|160.5|0.2||Absent|0|467886.13
12139|1287|2022-03-27|133.3|21.2|3.4|Remote|0|
12140|1442|11/07/2020|154.1|0.3|2.1|Present|0|325348.98
12141|1100|08-12-2024|183.1|18.9|1.9|Present|0|747881.41
12142|1225|26-12-2022|135.2|0.0|2.9|Absent|0|622590.31
12143|1848|2022-07-21|124.9|8.9|3.5|PRESENT|0|511175.4
12144|1441|13/12/18|170.4|24.7|4.5|Present|0|467234.81
12145|1434|2022-08-02|183.4|8.6|4.0|Present|0|431425.59
12146|1355|09-Nov-2018|128.4|0.4|3.4|Present|0|538045.23
12147|1797|2024-09-02|180.9|24.6|4.8|Remote|0|162380.1
12148|1829|21/12/22|171.9|19.0|1.4|Present||392526.87
12149|1075|04/06/2019|126.4|23.7|4.3|present|0|488238.5
12150|1215|09-Apr-2024|173.0|5.3|4.3|absent |0|745722.48
12151|1112|01-Dec-2022|176.0|8.0|4.5|Present|0|709820.52
12152|1826|2022-04-02|158.6|0.4|4.6|Present|0|312545.51
12153|1129|2023-11-07|146.4|15.4|3.2|Present|0|
12154|1464|17/06/20|164.8|15.7|2.4|Leave|7636.79|178372.24
12155|1008|May 18, 2023|124.7|1.9|2.4|present|0|654368.8
12156|1119|2022-06-05|135.3|4.5|3.4|PRESENT|0|502586.11
12157|1492|03-Aug-2021|167.4|21.0||present|0|359134.57
12158|1827|11-05-2021|159.0|0.5|2.5|Present|0|351757.41
12159|1086|07/06/2023|188.0|1.7|2.8|Remote|0|453375.04
12160|1155|04/02/21|169.4|6.9|1.7|Absent|0|716720.72
12161|1004|2020-01-05|162.4|9.0|3.7|present|49069.64|334002.48
12162|1115|05-Jun-2023|184.8|19.1|4.0|Present|3551.98|376747.9
12163|1765|04/23/2023|196.0|13.7|4.6|Present|0|431030.04
12164|1387|06/16/2021|184.4|6.7|1.9|absent |0|721875.22
12165|1659|2024-01-02||20.1|2.8|Present|0|377231.0
12166|1822|26-07-2023|188.9|13.0|1.0|absent |0|785571.78
12167|1812|24/09/17|150.4|20.5|3.0|Present|0|396474.11
12168|1800|27/04/16|176.1|21.1|2.8|Leave|0|695951.01
12169|1432|14/07/22|127.3|6.4|3.1|Leave|21118.51|239653.47
12170|1220|08-12-2018|197.7|2.9|3.0|Present|0|605698.03
12171|1276|2021-03-24|132.4|20.2|1.2|Present|10238.15|865030.17
12172|1747|12/28/2024|121.5|2.2||Present|14445.7|336622.84
12173|1218|17-01-2023|153.2|7.7|4.2|Remote|10614.9|504314.26
12174|1774|2019-07-07|121.7|11.4|3.7|present|0|805796.53
12175|1812|May 17, 2018|180.8|7.9|1.2|Remote|0|436355.83
12176|1432|25/12/22|187.1|17.7|1.1|Absent|0|334175.88
12177|1259|09/15/2023|199.0|1.4|3.1|Present|0|571132.72
12178|1049|11-Dec-2023|189.2|2.0|2.0|Leave|0|318592.76
12179|1326|22-05-2024|154.5|14.7|3.8|Remote|0|236141.43
12180|1688|2022-07-16|187.0|0.1|1.3|present|40608.03|516705.74
12181|1671|2023-01-25|123.3|8.9|1.6|present|31115.96|782496.81
12182|1453|March 15, 2021|177.1|9.2|2.4|Present|0|931675.84
12183|1180|15-07-2024|163.2|10.8|4.3|PRESENT|0|815342.27
12184|1492|07/26/2019|127.9|10.7|3.4|Present|0|225086.97
12185|1556|18-06-2018|160.2|5.5|1.6|present|0|259654.47
12186|1763|10/10/2022|173.7|4.9|3.9|Leave|21658.79|609971.95
12187|1056|13-06-2020|||1.1|Absent|0|533774.29
12188|1152|July 22, 2021|135.4|11.3||Present|4237.94|340881.43
12189|1648|October 23, 2023|144.5|17.1|5.0|Absent|22957.68|507886.6
12190|1771|11-11-2022|129.2|1.7|2.5|Leave||363380.04
12191|1626|19/06/19|125.6|7.7|2.1|present|0|215251.1
12192|1334|April 08, 2023|120.1|13.6|3.4|Present|0|208645.72
12193|1766|September 17, 2023|195.9|18.6|2.4|absent |0|473129.95
12194|1679|2020-05-16|174.3|3.3||PRESENT|2042.18|374668.46
12195|1719|17/02/24|185.3|4.4|3.5|Present|43511.33|808886.66
12196|1712|08/05/2022|137.6||2.0|Absent|31126.36|460978.0
12197|1721|06/28/2017|186.9|21.8|2.2|Present|0|425661.89
12198|1059|09-Jun-2019|166.8|15.5|1.7|absent |0|830830.43
12199|1143|19-08-2019|139.4|16.4|3.0|Present|0|266718.69
12200|1550|27-Dec-2019|181.1|23.9|3.8|Leave|0|595591.1
12201|1106|December 17, 2019|147.7|14.1|1.3|present|0|469826.04
12202|1151|20-12-2022|140.9|2.5|1.2|Remote|0|576022.76
12203|1078|04/15/2019|145.3|1.7|1.1|Remote|0|455606.51
12204|1760|January 02, 2023||1.5|2.2|absent |0|392080.98
12205|1671|2023-10-03|125.4|23.5|2.2|Present|3730.03|837745.5
12206|1210|July 16, 2021|141.9|21.1|2.1|absent |20150.12|692096.97
12207|1845|2020-10-12|166.2|19.1|3.9|Absent|18995.69|304681.42
12208|1373|19/10/22|183.3|22.0|4.8|Present|37872.95|395995.12
12209|1305|24/07/24|164.6|22.9|3.5|Present|0|
12210|1847|08-Dec-2021|177.1|11.7|3.9|PRESENT|0|917505.49
12211|1484|2024-03-22|130.9||2.6|Present|3490.96|867732.98
12212|1500|07/02/2024|135.5|17.4|1.6|Leave|0|279552.99
12213|1457|09-Apr-2019||8.2|4.4|Present|0|281772.96
12214|1579|26-Jul-2017|131.5|16.5|1.5|Present|0|773414.2
12215|1212|2019-10-21|150.6||3.2|Present|0|348717.39
12216|1518|August 14, 2021|168.5|20.3|1.7|Present|18521.21|655384.88
12217|1177|15/10/17|122.0|12.4|4.3|present|0|515611.73
12218|1654|18/11/17||14.7|3.6|Present|0|305977.51
12219|1777|09-01-2020|148.1|23.2|4.6|Leave|0|889107.42
12220|1213|September 19, 2019|184.1|9.3|2.7|Leave|0|528270.23
12221|1213|April 16, 2020|135.5|21.0|4.5|PRESENT|0|255143.48
12222|1693|August 13, 2017|175.4|18.0|1.5|present|0|565205.29
12223|1491|2023-07-19|143.5|5.9|4.2|Absent|29522.79|673693.75
12224|1495|05/01/20|194.4|9.9|4.1|Present|0|493960.35
12225|1144|09-May-2024|178.5|15.3||Remote|0|163717.88
12226|1562|10/17/2019|158.8|17.7|3.3|Leave|0|260421.61
12227|1662|23-Apr-2024|182.7|8.1|2.7|Absent|18287.6|233647.0
12228|1698|22-Nov-2022|168.4|4.1|3.8|Present|0|565624.6
12229|1318|17/11/22|188.0|15.1|1.6|Present|45475.69|497835.39
12230|1822|2018-09-24|174.3|6.6|2.1|Present|0|426002.59
12231|1345|10/22/2024|195.0|3.3|4.3|Present|7408.65|218837.91
12232|1174|07-Aug-2023|150.9|23.8|1.5|PRESENT|0|476814.73
12233|1714|December 15, 2021|136.7|12.7|1.8|Absent|0|494883.19
12234|1613|20-Aug-2024|148.7|12.3|2.1|Absent|0|352691.49
12235|1635|2024-09-27|198.2|14.6|4.8|Present|0|157448.02
12236|1523|May 09, 2022|150.1|17.2|2.2|Present|0|823515.86
12237|1107|2019-04-25|158.3|22.2|4.4|Present|47169.27|537897.03
12238|1534|March 01, 2016|152.9|1.3|4.9|Present|37909.64|159493.51
12239|1693|06-05-2015|125.8|16.5|3.0|Leave|9539.78|180569.29
12240|1466|15-03-2021|196.0|17.3|2.0|Present|46789.59|733042.74
12241|1524|2021-06-05|182.6|5.2|2.2|PRESENT|40490.76|214078.89
12242|1398|10/06/2022|133.5|3.6||Leave|0|938807.5
12243|1794|09-07-2020|137.1|15.7||Remote|33301.62|832921.62
12244|1647|April 06, 2024||11.0|4.3|Present|3065.92|505198.31
12245|1524|12/03/19|144.6|4.3|3.7|present|9785.99|428386.06
12246|1507|12/07/2022|151.2|2.0||Absent|0|282987.84
12247|1507|September 17, 2019||3.3|3.3|Remote|0|394423.03
12248|1122|February 26, 2021|182.6|6.3|1.1|Leave|0|654809.46
12249|1306|April 20, 2021|169.1|6.1|2.3|PRESENT|25592.75|687570.22
12250|1008|07/01/23|128.3|12.5|4.0|Present|46573.97|826002.79
12251|1802|05/15/2020|144.7|11.3|2.7|Present|0|814818.02
12252|1520|10/14/2021|194.6|23.2||Absent|0|626981.99
12253|1622|18/05/18|121.3|14.4|1.1|Leave|0|176671.72
12254|1119|11-Nov-2024|-5.0|5.0|2.0|absent |28981.18|343782.55
12255|1005|June 03, 2020|143.1|10.5|4.4|PRESENT|0|243277.02
12256|1341|2023-05-14|167.1|9.8|3.4|Absent|0|893111.0
12257|1188|December 05, 2022|196.7||4.6|present|0|835033.76
12258|1679|16/04/22|161.4|23.1|4.3|Present|23457.99|
12259|1495|09/01/21|171.1|24.1|3.5|Leave|0|252730.96
12260|1392|27-Dec-2023|188.9|24.6|3.1|PRESENT|0|237388.97
12261|1595|09/02/20|178.2|2.0|1.2|Present|0|409019.74
12262|1420|2022-05-02|130.0|16.4|2.1|present|0|356384.62
12263|1306|16-10-2019|-5.0|9.4|1.9|Remote|0|489270.76
12264|1684|22-09-2021|170.2|9.7|4.1|Present|0|874827.19
12265|1581|October 01, 2018|120.1|17.2|1.5|Present|6452.55|461569.26
12266|1322|14-09-2022|124.0|11.7|4.8|Present|0|480519.65
12267|1360|05/23/2020|138.2|0.6|2.8|Absent|17990.05|578287.83
12268|1363|01/19/2018|186.0|6.5|3.8|Absent|0|236068.74
12269|1543|11-Dec-2020|125.7|24.3|1.6|present|0|785310.49
12270|1803|June 13, 2016|123.2|3.3|2.0|Present|0|925514.06
12271|1408|2018-06-15|149.8|15.3|2.1|Present|0|481970.83
12272|1571|13-Feb-2021|152.4|2.3|3.5|PRESENT|0|547586.05
12273|1338|09/11/2020||12.9|3.5|Leave|0|800517.39
12274|1069|12-May-2020|194.2|15.4|3.0|Present|0|502736.77
12275|1276|12-11-2015|125.3|18.2|4.1|Present|0|513580.96
12276|1219|06/20/2022|160.3|12.8|1.1|Present|0|679403.38
12277|1025|23/05/20|162.1|17.2|2.0|Present|0|699535.47
12278|1354|28/03/17|120.2|10.5|3.9|present|0|929736.0
12279|1190|14/10/22|125.0|9.0|2.6|absent |0|265291.12
12280|1521|October 18, 2024|179.9|21.2|3.0|Leave|0|899093.81
12281|1369|02-05-2024|183.0|9.1|4.7|absent |0|261217.39
12282|1421|22-12-2022|153.9|21.6|1.0|Present|0|277915.52
12283|1709|14-09-2023|139.1||4.2|absent |0|175664.57
12284|1172|05-Oct-2018|120.7|24.1|3.6|Present|0|519130.39
12285|1621|09/05/20|144.0|22.6|1.8|Present|0|656046.57
12286|1800|07-Dec-2019|127.3|8.7|4.4|Present|41026.57|165865.06
12287|1785|19-08-2023|175.2|15.8|2.5|PRESENT|1516.89|867389.72
12288|1261|August 26, 2024|163.8|2.1|3.9|Present|0|812841.91
12289|1243|2019-07-19|138.9|7.7|1.5|Present|0|933314.72
12290|1518|01-Jan-2019|160.6|7.8|1.2|Present|0|690019.95
12291|1080|2018-10-14|169.3|7.4|2.2|present|0|421765.48
12292|1125|16/12/23|169.8|4.1|2.8|Present|0|382594.53
12293|1344|2020-11-01|195.1|7.4|1.2|absent |0|795062.02
12294|1184|21-05-2022|127.7|8.4||PRESENT|0|485939.19
12295|1042|2024-10-17|126.5|17.2|2.1|Present|0|793127.11
12296|1570|25-Jul-2022|120.1|14.5|3.5|Absent|5175.37|570742.02
12297|1353|07-07-2021|152.3|22.7|1.4|Present|28014.0|153064.06
12298|1836|14/01/24|146.4|14.5|3.6|Leave|0|854255.6
12299|1360|11-Feb-2018|161.0|2.6|1.9|present|0|604694.26
12300|1136|03-11-2020|173.4|7.0|2.5|Remote|0|842180.48
12301|1302|2022-12-21|133.7|12.5|3.4|Present|0|633421.94
12302|1336|26-Jan-2023|150.8|2.5|1.6|Present|14987.51|157374.02
12303|1106|2019-11-10|132.9|0.2|4.1|Absent|0|357242.51
12304|1035|2019-08-15|143.7|1.9|3.0|Present|0|
12305|1392|09/08/2015|141.9|24.2|4.8|present|0|742977.9
12306|1043|07/08/18|139.8|17.1|3.7|Present|0|839834.1
12307|1609|April 26, 2018|157.3|11.8|4.1|Present|0|469733.07
12308|1208|August 22, 2024|183.4|19.6|3.5|Remote|37941.02|447855.32
12309|1845|27-Jul-2021|156.5|14.3|3.6|Leave|0|833004.95
12310|1174|01-09-2018|199.9|||Present|0|498954.44
12311|1321|27/02/23|193.1|15.6|3.2|PRESENT|11049.04|539886.51
12312|1521|09-Nov-2023|173.1|9.9|3.1|PRESENT|15734.75|334973.95
12313|1270|2020-02-23|140.8|7.4|2.1|Present|1935.66|716936.81
12314|1131|December 10, 2019|136.3|0.7||Present|0|720852.29
12315|1371|06/15/2018|153.6|16.5|3.0|Present||
12316|1214|07-04-2021|153.1|8.9|1.9|PRESENT|0|871848.26
12317|1541|06-10-2023|147.9|8.6|4.9|Present|0|878132.27
12318|1397|08/16/2022|170.5||2.0|Leave|18912.42|199540.4
12319|1647|2024-06-07|132.6|22.4|1.5|Remote|18991.51|158852.8
12320|1625|04/05/20|170.6|2.9|2.5|Present|0|183089.77
12321|1766|24-05-2022|161.8|11.3|4.0|present|14240.35|793033.68
12322|1443|02/27/2023|137.8|9.6|2.5|Present|0|803397.38
12323|1458|14/05/21|158.0|1.4|4.9|Remote|0|353817.68
12324|1007|11/09/2015|186.0|11.1|1.7|present|0|429617.44
12325|1487|13-12-2024|198.9|17.9|3.9|Absent|23107.91|357684.86
12326|1555|23/11/19|179.5|15.0|2.3|Present|0|668666.95
12327|1583|04-Jun-2024|129.6|12.6|2.5|Remote|0|460707.24
12328|1739|16/10/20|121.0|2.1||absent |44674.48|338029.68
12329|1281|20-May-2024|169.3|16.3|5.0|Absent|0|689848.56
12330|1195|07/11/17|128.4|15.6|2.0|present|49752.97|665219.28
12331|1604|11/05/21|154.6|16.7|3.9|Leave|0|599325.74
12332|1364|11/05/21|164.7|22.6|2.5|Remote|23059.8|465354.66
12333|1491|23-Aug-2017|123.4||4.3|Present|0|540510.89
12334|1834|01-Nov-2023|136.2|18.3|4.4|Present|0|218563.11
12335|1764|April 03, 2019|124.9|0.7|4.0|Present|0|263769.74
12336|1416|14-05-2023|170.7|20.8|1.7|present|24793.39|382976.73
12337|1089|2020-01-11|142.4|||absent |26351.36|687182.66
12338|1252|May 10, 2021|165.7|2.6|3.8|PRESENT|0|937050.02
12339|1474|26/04/24|170.8|9.3|4.1|Present|0|711219.8
12340|1125|2020-08-22|134.7|0.9|2.4|Absent|38724.31|494324.51
12341|1576|02-05-2020|157.1|16.5|1.2|Remote|24557.03|199977.5
12342|1245|25/09/24|198.6|13.9|2.5|Present||170819.45
12343|1764|01/07/2023|136.8|7.0|1.7|Absent|0|778160.82
12344|1110|11/05/2020|126.1|9.7|2.6|Present|0|686777.01
12345|1478|March 26, 2021|191.9|17.9|1.7|absent |0|200629.72
12346|1727|August 20, 2021|144.3|23.1|4.3|present|0|651609.33
12347|1253|22/01/24|126.0|0.4|3.1|present|0|878303.95
12348|1003|October 18, 2024|139.6||3.7|Present|35293.56|365734.13
12349|1277|22-Jan-2022|||4.4|Remote|27254.33|838728.66
12350|1409|10/07/2017|183.9|11.5|3.4|Remote|12565.01|159794.75
12351|1204|March 16, 2020|184.0|5.5|4.9|Present|0|345396.75
12352|1284|July 08, 2019|185.5|13.6|1.9|Absent|30176.52|244570.62
12353|1391|03/07/2023|149.3|3.0|2.1|Present|21797.65|375214.73
12354|1796|March 10, 2023||5.3|3.7|Absent|21923.3|235702.52
12355|1001|10/04/19|177.9|20.9|3.5|Present|0|569005.83
12356|1202|September 15, 2018|125.0|20.0|2.4|Absent||773216.25
12357|1482|November 20, 2022|195.4|17.6|3.1|absent |0|839257.05
12358|1166|15/02/22|144.4|15.6|2.8|Present|0|911094.46
12359|1289|2020-01-22|141.4|4.7|3.4|present|0|802285.18
12360|1379|08/08/23|194.5|3.0|1.3|present|0|343097.04
12361|1714|2019-07-07|131.7|3.0|1.2|Present|15686.52|666609.83
12362|1005|11-Jun-2022|173.7|4.3|4.1|PRESENT|0|584077.79
12363|1774|July 28, 2017|131.9|5.1|3.6|Present|28295.98|937565.5
12364|1648|September 17, 2018|137.9|1.2|1.1|Present|0|377984.68
12365|1377|March 04, 2020|170.8|17.9|2.9|Present|0|
12366|1759|06-08-2024|189.8|18.7|3.0|Present|0|745962.34
12367|1317|27-05-2021|124.8|10.4|4.6|Present|0|224040.79
12368|1067|15-04-2022|164.2|22.4|3.8|PRESENT||878130.3
12369|1423|2021-04-09|184.1|11.5|4.4|absent |37980.7|562441.92
12370|1352|05-Nov-2020||23.1|4.2|Present|0|182294.99
12371|1830|14/05/18|174.1|0.5|1.3|PRESENT|17714.5|809750.74
12372|1012|10-Sep-2023|132.9|22.7|4.2|Present|0|704722.94
12373|1155|November 07, 2024|188.8||2.0|Leave||566675.51
12374|1487|05-12-2019||1.3|3.0|Present|0|805876.95
12375|1608|03/27/2018|180.3|18.6|1.4|Leave|0|789521.98
12376|1312|23-08-2020|164.8|0.9|2.4|present|0|731855.24
12377|1595|08/26/2020|135.2|19.2|3.5|PRESENT|0|618773.71
12378|1004|02-10-2019|197.1|20.2|2.4|Present|26846.97|661913.8
12379|1487|04-Dec-2021|164.3|19.0|2.3|Present|0|827351.49
12380|1712|23-Mar-2023|-5.0|1.3|1.1|PRESENT|42581.99|923673.55
12381|1140|17/03/18|129.2|24.2|1.9|absent |44854.76|485602.59
12382|1766|October 04, 2022|124.5|8.1|1.4|Present|0|220685.57
12383|1282|August 07, 2021|185.9||1.6|Leave|12919.58|312558.89
12384|1261|2023-09-08|127.1|6.7|3.7|Present|0|306336.74
12385|1036|03/14/2019|135.3|8.9|2.4|present|44787.49|828458.88
12386|1591|13/09/17|193.0|22.7|1.8|PRESENT|0|634566.47
12387|1476|02/22/2019|131.9|3.8|4.2|Remote|0|390747.65
12388|1778|2024-02-12|179.0|5.1|2.7|present|0|541580.69
12389|1712|2022-09-01|161.9|8.1|2.1|present|15410.66|
12390|1384|09/09/2021|143.0|20.7|1.3|Absent||235205.59
12391|1524|2021-10-26|141.3|24.3|1.2|present|0|759312.32
12392|1338|August 13, 2018|126.2|17.2|3.3|Present|0|194908.92
12393|1131|04-09-2023|195.3|12.8|2.4|Remote|0|737089.68
12394|1767|2021-05-26||10.9|3.1|Leave|0|851895.73
12395|1687|January 25, 2020|170.8|20.1|2.9|Leave|36899.25|335152.15
12396|1001|09-May-2021|179.7|7.4|3.4|present|0|810814.66
12397|1430|10/10/22|173.0|4.8|2.0|Present|0|698846.78
12398|1271|23-02-2022|178.3|4.9|1.8|Remote|0|190262.91
12399|1143|12-Jun-2017|133.2|21.1|4.6|Present|20961.57|935538.03
12400|1561|01-04-2019|174.7|12.0|1.1|Present|0|921622.16
12401|1370|2019-10-02|184.4|24.3|3.1|Leave|14016.85|647653.84
12402|1325|16-12-2018|186.0|20.8||Remote|0|355988.33
12403|1121|25-Jul-2024|128.4|24.0|4.2|present|0|457576.15
12404|1709|October 07, 2018|127.4|8.5|2.3|Absent|32080.84|316740.1
12405|1270|2024-11-14|153.3|0.2|4.3|absent |1414.27|692154.9
12406|1729|2019-08-08|156.6|5.9|3.4|PRESENT|0|929767.73
12407|1205|13-Nov-2022|198.0|1.1|3.2|Leave|49221.05|909331.02
12408|1606|2017-08-07|145.1|19.8|2.6|Present|5520.14|511958.63
12409|1136|11-Dec-2024|192.5|6.7|2.8|present|24268.5|276893.93
12410|1294|2017-05-13|197.3|19.2|1.1|PRESENT|0|398136.12
12411|1733|03/19/2024||18.6|4.6|Absent|0|477500.73
12412|1741|16-Mar-2024|172.9|16.0|2.7|Absent|0|423841.33
12413|1278|05/03/2024|165.6|2.2|2.3|absent |0|892809.55
12414|1105|09-12-2024|165.7|8.2|1.9|Leave|0|349576.2
12415|1176|October 28, 2023|198.2|21.2||Present|10310.38|315735.55
12416|1352|2024-07-26|193.6|4.3|4.1|absent |0|629068.39
12417|1157|26/06/19|186.4|7.8|3.4|PRESENT|0|915990.59
12418|1849|11-12-2020|191.0|16.7|3.0|Present|10015.73|712294.25
12419|1441|May 17, 2017|147.8|18.5|2.2|present|4102.71|498912.55
12420|1040|07/08/2020|159.0|9.3|4.2|Present|0|635012.23
12421|1234|14/07/24|143.7|20.5|1.5|Present|0|431221.26
12422|1025|24/07/21|134.6|8.8|3.6|Present|0|583856.01
12423|1692|03/06/2019|158.8|13.8|4.4|Remote|0|264268.25
12424|1690|08-Jun-2020|165.4|0.7|2.1|PRESENT|25457.97|846587.6
12425|1681|10/06/2017|179.1|20.8|3.8|Leave|37263.45|882210.1
12426|1253|03/26/2024|195.3|20.3|3.6|Present|0|924303.71
12427|1234|2021-04-03|130.5|22.8|1.9|Present|0|687114.43
12428|1442|27-May-2024|146.8|9.0||Present|39758.89|887730.79
12429|1524|12-07-2023|167.6|0.3|1.5|Leave|0|404401.17
12430|1262|09-Aug-2017|135.9|20.3|3.8|Absent|0|661245.97
12431|1596|March 20, 2022|124.6|9.1|2.0|Present|6578.86|593798.37
12432|1531|17-03-2022|144.0||1.3|Leave|38145.16|479471.18
